Census Tract,Geographic Area Name,Population,Deaths,Mortality Rate (Deaths/100000)
"48491020121","Census Tract 201.21, Williamson County, Texas",2706,18,665.1884700665189
"48491020321","Census Tract 203.21, Williamson County, Texas",2610,18,689.65517241379314
"48491020507","Census Tract 205.07, Williamson County, Texas",3703,18,486.09235754793411
"48491020514","Census Tract 205.14, Williamson County, Texas",4522,18,398.05395842547546
"48491020813","Census Tract 208.13, Williamson County, Texas",6343,18,283.77739240107206
"48491020821","Census Tract 208.21, Williamson County, Texas",2820,18,638.29787234042544
"48491021506","Census Tract 215.06, Williamson County, Texas",3383,18,532.072125332545
"48029131504","Census Tract 1315.04, Bexar County, Texas",4213,42,996.91431284120586
"48029140600","Census Tract 1406, Bexar County, Texas",2526,42,1662.7078384798099
"48029152202","Census Tract 1522.02, Bexar County, Texas",5964,42,704.22535211267609
"48029160901","Census Tract 1609.01, Bexar County, Texas",2951,42,1423.2463571670619
"48029161302","Census Tract 1613.02, Bexar County, Texas",5409,42,776.483638380477
"48029171301","Census Tract 1713.01, Bexar County, Texas",2659,42,1579.5411808950735
"48029190700","Census Tract 1907, Bexar County, Texas",2957,42,1420.3584714237404
"48029191900","Census Tract 1919, Bexar County, Texas",4528,42,927.56183745583041
"48037011301","Census Tract 113.01, Bowie County, Texas",2967,42,1415.5712841253792
"48039660200","Census Tract 6602, Brazoria County, Texas",5897,42,712.22655587586917
"48061010205","Census Tract 102.05, Cameron County, Texas",3452,42,1216.6859791425261
"48061010303","Census Tract 103.03, Cameron County, Texas",4890,42,858.89570552147245
"48061010604","Census Tract 106.04, Cameron County, Texas",4556,42,921.86128182616335
"48061012402","Census Tract 124.02, Cameron County, Texas",5903,42,711.50262578349987
"48061013600","Census Tract 136, Cameron County, Texas",3055,42,1374.7954173486089
"48061014402","Census Tract 144.02, Cameron County, Texas",6606,42,635.78564940962758
"48085030306","Census Tract 303.06, Collin County, Texas",11608,42,361.81943487250169
"48085031709","Census Tract 317.09, Collin County, Texas",4931,42,851.75420807138516
"48091310200","Census Tract 3102, Comal County, Texas",2863,42,1466.9926650366749
"48107950200","Census Tract 9502, Crosby County, Texas",1968,42,2134.146341463415
"48113011105","Census Tract 111.05, Dallas County, Texas",4726,42,888.70080406263219
"48113011702","Census Tract 117.02, Dallas County, Texas",5704,42,736.32538569424958
"48113013101","Census Tract 131.01, Dallas County, Texas",2757,42,1523.3949945593035
"48113016516","Census Tract 165.16, Dallas County, Texas",5637,42,745.07716870675893
"48113020700","Census Tract 207, Dallas County, Texas",5178,42,811.12398609501736
"48121020320","Census Tract 203.20, Denton County, Texas",11167,42,376.108175875347
"48121021538","Census Tract 215.38, Denton County, Texas",6745,42,622.68346923647152
"48131950500","Census Tract 9505, Duval County, Texas",2280,42,1842.1052631578946
"48135001000","Census Tract 10, Ector County, Texas",4465,42,940.649496080627
"48139060209","Census Tract 602.09, Ellis County, Texas",5901,42,711.74377224199281
"48141002000","Census Tract 20, El Paso County, Texas",2312,42,1816.6089965397925
"48153950500","Census Tract 9505, Floyd County, Texas",2106,42,1994.3019943019942
"48157672002","Census Tract 6720.02, Fort Bend County, Texas",6589,42,637.42601305205642
"48157672604","Census Tract 6726.04, Fort Bend County, Texas",7478,42,561.647499331372
"48157672701","Census Tract 6727.01, Fort Bend County, Texas",5708,42,735.80939032936226
"48175960100","Census Tract 9601, Goliad County, Texas",4054,42,1036.0138135175137
"48177000500","Census Tract 5, Gonzales County, Texas",3745,42,1121.4953271028037
"48181000400","Census Tract 4, Grayson County, Texas",2806,42,1496.7925873129011
"48183001000","Census Tract 10, Gregg County, Texas",2546,42,1649.6465043205028
"48183010301","Census Tract 103.01, Gregg County, Texas",5350,42,785.04672897196269
"48187210705","Census Tract 2107.05, Guadalupe County, Texas",3063,42,1371.2047012732614
"48187210707","Census Tract 2107.07, Guadalupe County, Texas",6675,42,629.21348314606746
"48201211200","Census Tract 2112, Harris County, Texas",2988,42,1405.6224899598394
"48201211501","Census Tract 2115.01, Harris County, Texas",3164,42,1327.4336283185839
"48201230600","Census Tract 2306, Harris County, Texas",2690,42,1561.3382899628252
"48201250101","Census Tract 2501.01, Harris County, Texas",4361,42,963.08186195826636
"48201250702","Census Tract 2507.02, Harris County, Texas",4879,42,860.832137733142
"48201251702","Census Tract 2517.02, Harris County, Texas",4300,42,976.74418604651157
"48201254300","Census Tract 2543, Harris County, Texas",5340,42,786.51685393258435
"48201323500","Census Tract 3235, Harris County, Texas",5349,42,785.19349411104884
"48201332800","Census Tract 3328, Harris County, Texas",3962,42,1060.0706713780919
"48201332900","Census Tract 3329, Harris County, Texas",4885,42,859.77482088024567
"48201422601","Census Tract 4226.01, Harris County, Texas",4607,42,911.65617538528329
"48201423600","Census Tract 4236, Harris County, Texas",6943,42,604.92582457151093
"48201430300","Census Tract 4303, Harris County, Texas",4385,42,957.8107183580388
"48201431600","Census Tract 4316, Harris County, Texas",3493,42,1202.4048096192384
"48201531300","Census Tract 5313, Harris County, Texas",4817,42,871.91197840979873
"48201532400","Census Tract 5324, Harris County, Texas",6963,42,603.18828091339935
"48201533803","Census Tract 5338.03, Harris County, Texas",6639,42,632.6253953908722
"48201554807","Census Tract 5548.07, Harris County, Texas",7270,42,577.716643741403
"48201554905","Census Tract 5549.05, Harris County, Texas",6847,42,613.4073316781072
"48203020104","Census Tract 201.04, Harrison County, Texas",3543,42,1185.4360711261643
"48203020501","Census Tract 205.01, Harrison County, Texas",3003,42,1398.6013986013986
"48213951102","Census Tract 9511.02, Henderson County, Texas",2639,42,1591.5119363395227
"48215020208","Census Tract 202.08, Hidalgo County, Texas",4081,42,1029.1595197255576
"48215021803","Census Tract 218.03, Hidalgo County, Texas",5328,42,788.28828828828819
"48215022204","Census Tract 222.04, Hidalgo County, Texas",6431,42,653.08661172445966
"48215023521","Census Tract 235.21, Hidalgo County, Texas",5506,42,762.80421358517981
"48215024405","Census Tract 244.05, Hidalgo County, Texas",4328,42,970.42513863216266
"48245010700","Census Tract 107, Jefferson County, Texas",3407,42,1232.7560904021134
"48251130501","Census Tract 1305.01, Johnson County, Texas",3614,42,1162.1472053126729
"48251130604","Census Tract 1306.04, Johnson County, Texas",3353,42,1252.6096033402923
"48257050300","Census Tract 503, Kaufman County, Texas",4259,42,986.14698285982627
"48291700801","Census Tract 7008.01, Liberty County, Texas",3924,42,1070.3363914373087
"48299970600","Census Tract 9706, Llano County, Texas",1782,42,2356.902356902357
"48303000409","Census Tract 4.09, Lubbock County, Texas",6452,42,650.96094234345946
"48303000902","Census Tract 9.02, Lubbock County, Texas",3678,42,1141.9249592169658
"48305950500","Census Tract 9505, Lynn County, Texas",2360,42,1779.6610169491526
"48309001500","Census Tract 15, McLennan County, Texas",2272,42,1848.5915492957747
"48315950100","Census Tract 9501, Marion County, Texas",2097,42,2002.8612303290415
"48321730301","Census Tract 7303.01, Matagorda County, Texas",3744,42,1121.7948717948718
"48321730302","Census Tract 7303.02, Matagorda County, Texas",4957,42,847.28666532176715
"48323950702","Census Tract 9507.02, Maverick County, Texas",5399,42,777.921837377292
"48339692202","Census Tract 6922.02, Montgomery County, Texas",4782,42,878.293601003764
"48339692804","Census Tract 6928.04, Montgomery County, Texas",4145,42,1013.2689987937274
"48339693304","Census Tract 6933.04, Montgomery County, Texas",1770,42,2372.8813559322034
"48339694107","Census Tract 6941.07, Montgomery County, Texas",3465,42,1212.121212121212
"48351950300","Census Tract 9503, Newton County, Texas",2495,42,1683.3667334669337
"48357950400","Census Tract 9504, Ochiltree County, Texas",4799,42,875.18232965201082
"48361022200","Census Tract 222, Orange County, Texas",4101,42,1024.1404535479151
"48367140604","Census Tract 1406.04, Parker County, Texas",3965,42,1059.2686002522069
"48375012800","Census Tract 128, Potter County, Texas",3907,42,1074.9936012285641
"48397040101","Census Tract 401.01, Rockwall County, Texas",7516,42,558.80787653006917
"48401951100","Census Tract 9511, Rusk County, Texas",2866,42,1465.457083042568
"48411950200","Census Tract 9502, San Saba County, Texas",3170,42,1324.9211356466876
"48423002101","Census Tract 21.01, Smith County, Texas",4198,42,1000.4764173415913
"48427950203","Census Tract 9502.03, Starr County, Texas",4347,42,966.183574879227
"48429950500","Census Tract 9505, Stephens County, Texas",3267,42,1285.5831037649218
"48439101403","Census Tract 1014.03, Tarrant County, Texas",5146,42,816.16789739603576
"48439102601","Census Tract 1026.01, Tarrant County, Texas",3886,42,1080.8028821410192
"48439110600","Census Tract 1106, Tarrant County, Texas",2585,42,1624.7582205029014
"48439111411","Census Tract 1114.11, Tarrant County, Texas",5789,42,725.51390568319232
"48439113607","Census Tract 1136.07, Tarrant County, Texas",4688,42,895.90443686006824
"48439113814","Census Tract 1138.14, Tarrant County, Texas",4509,42,931.47039254823687
"48439113919","Census Tract 1139.19, Tarrant County, Texas",7407,42,567.03118671526931
"48439114107","Census Tract 1141.07, Tarrant County, Texas",4428,42,948.5094850948509
"48439121703","Census Tract 1217.03, Tarrant County, Texas",5150,42,815.53398058252424
"48439123002","Census Tract 1230.02, Tarrant County, Texas",3109,42,1350.9166934705693
"48441012400","Census Tract 124, Taylor County, Texas",2610,42,1609.1954022988505
"48451001702","Census Tract 17.02, Tom Green County, Texas",3594,42,1168.6143572621036
"48453040700","Census Tract 407, Travis County, Texas",7248,42,579.4701986754967
"48453042600","Census Tract 426, Travis County, Texas",4134,42,1015.9651669085631
"48457950100","Census Tract 9501, Tyler County, Texas",2709,42,1550.3875968992247
"48479000107","Census Tract 1.07, Webb County, Texas",2758,42,1522.8426395939086
"48483950100","Census Tract 9501, Wheeler County, Texas",2709,42,1550.3875968992247
"48489950600","Census Tract 9506, Willacy County, Texas",2363,42,1777.4016081252644
"48491020356","Census Tract 203.56, Williamson County, Texas",3446,42,1218.8044109112013
"48491020701","Census Tract 207.01, Williamson County, Texas",2788,42,1506.4562410329986
"48491021201","Census Tract 212.01, Williamson County, Texas",2971,42,1413.6654325143049
"48491021300","Census Tract 213, Williamson County, Texas",3794,42,1107.011070110701
"48003950100","Census Tract 9501, Andrews County, Texas",2405,17,706.860706860707
"48019000104","Census Tract 1.04, Bandera County, Texas",1259,17,1350.2779984114377
"48021950803","Census Tract 9508.03, Bastrop County, Texas",3452,17,492.46813441483192
"48027020302","Census Tract 203.02, Bell County, Texas",5641,17,301.36500620457366
"48027021906","Census Tract 219.06, Bell County, Texas",5732,17,296.58060013956737
"48027022105","Census Tract 221.05, Bell County, Texas",2216,17,767.14801444043314
"48029191808","Census Tract 1918.08, Bexar County, Texas",5933,17,286.53295128939828
"48039660707","Census Tract 6607.07, Brazoria County, Texas",4457,17,381.42248148979132
"48039660806","Census Tract 6608.06, Brazoria County, Texas",3009,17,564.9717514124294
"48041000502","Census Tract 5.02, Brazos County, Texas",1307,17,1300.6885998469779
"48041000606","Census Tract 6.06, Brazos County, Texas",1577,17,1077.996195307546
"48041002016","Census Tract 20.16, Brazos County, Texas",3581,17,474.72772968444571
"48049950700","Census Tract 9507, Brown County, Texas",1293,17,1314.7718484145398
"48061010900","Census Tract 109, Cameron County, Texas",1540,17,1103.896103896104
"48061012514","Census Tract 125.14, Cameron County, Texas",4712,17,360.78098471986414
"48061013309","Census Tract 133.09, Cameron County, Texas",2762,17,615.496017378711
"48085030901","Census Tract 309.01, Collin County, Texas",2335,17,728.051391862955
"48085031635","Census Tract 316.35, Collin County, Texas",4493,17,378.36634765190297
"48085031662","Census Tract 316.62, Collin County, Texas",4726,17,359.71223021582733
"48085031674","Census Tract 316.74, Collin County, Texas",5277,17,322.15273829827555
"48085031716","Census Tract 317.16, Collin County, Texas",2378,17,714.88645920941974
"48085032010","Census Tract 320.10, Collin County, Texas",5839,17,291.14574413426953
"48113000405","Census Tract 4.05, Dallas County, Texas",2231,17,761.990138951143
"48113004700","Census Tract 47, Dallas County, Texas",2551,17,666.40533124264994
"48113006401","Census Tract 64.01, Dallas County, Texas",2352,17,722.78911564625855
"48113007604","Census Tract 76.04, Dallas County, Texas",3078,17,552.30669265756978
"48113007809","Census Tract 78.09, Dallas County, Texas",2847,17,597.119775201967
"48113007815","Census Tract 78.15, Dallas County, Texas",5080,17,334.64566929133861
"48113012702","Census Tract 127.02, Dallas County, Texas",3049,17,557.55985569039024
"48113014130","Census Tract 141.30, Dallas County, Texas",5185,17,327.86885245901641
"48113014149","Census Tract 141.49, Dallas County, Texas",3647,17,466.1365505895256
"48113016533","Census Tract 165.33, Dallas County, Texas",3862,17,440.18643190056963
"48113016534","Census Tract 165.34, Dallas County, Texas",3588,17,473.80156075808247
"48113017817","Census Tract 178.17, Dallas County, Texas",3222,17,527.62259466170076
"48121021539","Census Tract 215.39, Denton County, Texas",8624,17,197.12430426716142
"48121021735","Census Tract 217.35, Denton County, Texas",3346,17,508.06933652121938
"48121021740","Census Tract 217.40, Denton County, Texas",5195,17,327.23772858517805
"48141010222","Census Tract 102.22, El Paso County, Texas",2026,17,839.09180651530107
"48145000400","Census Tract 4, Falls County, Texas",1772,17,959.3679458239277
"48157671300","Census Tract 6713, Fort Bend County, Texas",3706,17,458.71559633027528
"48157673004","Census Tract 6730.04, Fort Bend County, Texas",2631,17,646.14215127328009
"48157673109","Census Tract 6731.09, Fort Bend County, Texas",10762,17,157.96320386545253
"48157674701","Census Tract 6747.01, Fort Bend County, Texas",4316,17,393.88322520852637
"48157675402","Census Tract 6754.02, Fort Bend County, Texas",1983,17,857.28693898134145
"48167721206","Census Tract 7212.06, Galveston County, Texas",4776,17,355.94639865996652
"48167721211","Census Tract 7212.11, Galveston County, Texas",3145,17,540.54054054054052
"48167724900","Census Tract 7249, Galveston County, Texas",1603,17,1060.5115408608858
